timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668584114427,16,узнаем даты,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,0,0,1,1,null,0,0,0
1668584114521,373,Переход в ОМ,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,197,1,1,https://goodt-pochta-loadqa.goodt.me/schedule-board/29,373,0,354
1668584114897,55,/css/index.min.css,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,517046,197,1,1,https://goodt-pochta-loadqa.goodt.me/css/index.min.css,8,0,0
1668584114952,5,/auth.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,4260,187,1,1,https://goodt-pochta-loadqa.goodt.me/auth.js,5,0,0
1668584114958,67,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1775502,202,1,1,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,6,0,0
1668584115026,7,/jspm_packages/system.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,62373,203,1,1,https://goodt-pochta-loadqa.goodt.me/jspm_packages/system.js,6,0,0
1668584115034,10,/config.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,154953,189,1,1,https://goodt-pochta-loadqa.goodt.me/config.js,6,0,0
1668584115044,41,/dist/vendor-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1080026,200,1,1,https://goodt-pochta-loadqa.goodt.me/dist/vendor-build.js,6,0,0
1668584115086,6,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,191,1,1,https://goodt-pochta-loadqa.goodt.me/favicon.ico,6,0,0
1668584115092,65,/dist/app-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1895884,197,1,1,https://goodt-pochta-loadqa.goodt.me/dist/app-build.js,7,0,0
1668584115158,6,/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,20276,240,1,1,https://goodt-pochta-loadqa.goodt.me/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,6,0,0
1668584115165,57,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1775502,202,1,1,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,6,0,0
1668584115223,9,/locales/ru/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,136125,207,1,1,https://goodt-pochta-loadqa.goodt.me/locales/ru/translation.json,6,0,0
1668584115233,8,/locales/en/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,115130,207,1,1,https://goodt-pochta-loadqa.goodt.me/locales/en/translation.json,5,0,0
1668584115242,7,/node_modules/material-design-lite/material.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,62822,229,1,1,https://goodt-pochta-loadqa.goodt.me/node_modules/material-design-lite/material.min.js,5,0,0
1668584115250,6,/fonts/material-icons.woff,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,61079,205,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/material-icons.woff,5,0,0
1668584115257,10,/packages/slim/slim.amd.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,126686,205,1,1,https://goodt-pochta-loadqa.goodt.me/packages/slim/slim.amd.js,7,0,0
1668584115267,4,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,191,1,1,https://goodt-pochta-loadqa.goodt.me/favicon.ico,4,0,0
1668584115271,4,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,191,1,1,https://goodt-pochta-loadqa.goodt.me/favicon.ico,4,0,0
1668584115276,16,/fonts/materialdesignicons-webfont.woff2?v=5.9.55,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,320290,228,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/materialdesignicons-webfont.woff2?v=5.9.55,6,0,0
1668584115293,9,/fonts/Roboto-Regular.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,126376,204,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-Regular.ttf,6,0,0
1668584115302,9,/fonts/Roboto-Medium.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,127792,203,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-Medium.ttf,5,0,0
1668584115311,10,/fonts/Roboto-MediumItalic.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,134616,209,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-MediumItalic.ttf,6,0,0
1668584115321,5,/dist/modules/_shifts/indicators/shifts-histogram.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1705,232,1,1,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/shifts-histogram.mjs,5,0,0
1668584115326,4,/dist/modules/_shifts/indicators/utilization-text.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2129,232,1,1,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/utilization-text.mjs,4,0,0
1668584115331,3,/dist/modules/_shifts/indicators/shifts.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2678,222,1,1,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/shifts.mjs,3,0,0
1668584115335,3,/dist/modules/_shifts/indicators/cost-hour.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1147,225,1,1,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/cost-hour.mjs,3,0,0
1668584115339,3,/dist/modules/_shifts/indicators/base.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1186,220,1,1,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/base.mjs,3,0,0
1668584115343,4,/dist/modules/_shifts/indicators/coating-fte.mjs,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,3490,227,1,1,https://goodt-pochta-loadqa.goodt.me/dist/modules/_shifts/indicators/coating-fte.mjs,4,0,0
1668584115347,292,/build-info,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,671,216,1,1,https://goodt-pochta-loadqa.goodt.me/build-info,292,0,0
1668584115642,5,/properties.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,5201,268,1,1,https://goodt-pochta-loadqa.goodt.me/properties.json,5,0,0
1668584115648,4,/revision.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,353,266,1,1,https://goodt-pochta-loadqa.goodt.me/revision.json,3,0,0
1668584115652,6,/node_modules/moment/min/moment.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,59192,290,1,1,https://goodt-pochta-loadqa.goodt.me/node_modules/moment/min/moment.min.js,5,0,0
1668584115659,8,/node_modules/lodash/lodash.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,71018,286,1,1,https://goodt-pochta-loadqa.goodt.me/node_modules/lodash/lodash.min.js,6,0,0
1668584115668,6,/jspm_packages/github/ansman/validate.js@0.11.1/validate.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,35532,311,1,1,https://goodt-pochta-loadqa.goodt.me/jspm_packages/github/ansman/validate.js@0.11.1/validate.js,5,0,0
1668584115674,4,/locales/ru-RUSSIANPOST/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,253,1,1,https://goodt-pochta-loadqa.goodt.me/,4,0,0
1668584115679,6,/images/lego-avatars/6.jpg,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,bin,true,,33709,278,1,1,https://goodt-pochta-loadqa.goodt.me/images/lego-avatars/6.jpg,6,0,0
1668584115686,5,/images/lego-avatars/2.jpg,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,bin,true,,21154,278,1,1,https://goodt-pochta-loadqa.goodt.me/images/lego-avatars/2.jpg,5,0,0
1668584115692,5,/images/lego-avatars/4.jpg,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,bin,true,,20672,278,1,1,https://goodt-pochta-loadqa.goodt.me/images/lego-avatars/4.jpg,5,0,0
1668584114896,774,JS front,200,"Number of samples in transaction : 37, number of failing samples : 0",от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,,true,,8765059,8369,1,1,null,479,28,0
1668584114444,1147,Запрос на фронт расписание,200,"Number of samples in transaction : 38, number of failing samples : 0",от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,,true,,8767180,8566,1,1,null,852,107,354
1668584115698,87,Запрос в апи 1.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,37268,259,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1,86,0,0
1668584115786,34,Инфо о профиле 1.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,681,294,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/profile/info/1?size=1000&size=1000,34,0,0
1668584115821,21,Инфо о профиле 2.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,517,288,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/profile/info/1?size=1000,21,0,0
1668584115842,15,measure-units.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,484,273,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/measure-units,15,0,0
1668584115857,60,Премишшены.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,85610,291,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/permissions?size=1000&size=1000,57,0,0
1668584115918,32,Системные настройки,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,114425,283,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/system-properties/front,28,0,0
1668584115951,27,Группы позиций.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,7239,299,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/position-groups?size=100000&size=100000,27,0,0
1668584115978,18,Типы событий 2.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,671,313,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/organization-unit-event-types?size=100000&size=100000,18,0,0
1668584115997,22,Группы позиций 2.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,522,279,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/position-groups,22,0,0
1668584116019,21,Навыки.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1432,290,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/skills?size=100000&size=100000,21,0,0
1668584116041,17,KPI листы.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,4930,293,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/kpi-list?filter=false&filter=true,17,0,0
1668584116059,704, Первые 50 оргюнитов.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,48618,360,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units?calculated=true&size=50&sort=name%2Casc&include-date=2022-09-16&open-after-date=2022-09-16,702,0,0
1668584116763,15,Типы событий.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,522,317,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/organization-unit-event-types?size=100000&size=100000,15,0,0
1668584116778,15,Переодичные названия.,200,,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,671,310,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/search/periodicity-names,15,0,0
1668584115698,1088,0g,200,"Number of samples in transaction : 14, number of failing samples : 0",от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,,true,,303590,4149,1,1,null,1078,8,0
1668584116807,90,Оргюнит,200,,parallel 1 stack,text,true,,12583,272,6,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29,90,0,76
1668584116807,99,События для оргюнита,200,,parallel 1 stack,text,true,,484,342,5,1,https://goodt-pochta-loadqa.goodt.me/api/v1/organization-unit-events?from=2022-09-01&to=2022-09-30&org-unit-ids=29&size=100000,99,0,75
1668584116802,361,Рабочие дни за месяц для оргюнита,200,OK,parallel 1 stack,text,true,,5328,324,4,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/working-schedule-days?from=2022-09-01&to=2022-09-30,361,0,61
1668584116802,1390,Ростеры для оргюнита,200,,parallel 1 stack,text,true,,50655,310,3,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/rosters?from=2022-09-01&to=2022-09-30,1389,0,80
1668584116802,2604,Эмплое-позишены для оргюнита,200,,parallel 1 stack,text,true,,117616,352,2,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/employee-positions?from=2022-09-01&to=2022-09-30&include-chief=true&size=100000,2599,0,77
1668584116802,4126,Расписание для оргюнита,200,,parallel 1 stack,text,true,,197206,340,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/schedule-requests?from=2022-09-01&to=2022-09-30&calculated=false&org-unit-ids=29,4120,0,72
1668584116794,8670,1g,200,"Number of samples in transaction : 1, number of failing samples : 0",parallel 1 stack,,true,,383872,1940,1,1,null,8658,-4534,441
1668584120933,3,BeanShell Sampler,200,OK,parallel 2 stack,text,true,,0,0,1,1,null,0,0,0
1668584120930,3,2g,200,"Number of samples in transaction : 1, number of failing samples : 0",parallel 2 stack,,true,,0,0,1,1,null,0,3,0
1668584120939,603,Атрибуты сотрудников.,200,,parallel 3 stack,text,true,,3942,433,1,1,"https://goodt-pochta-loadqa.goodt.me/api/v1/employees/attributes?size=100000&employee-position-ids=8,409031,260268,134732,323929,108907,46,46399,118607,333121,253756,135564,389650,110372,128669,259827,62721,2576,90153",603,0,34
1668584120936,603,3g,200,"Number of samples in transaction : 1, number of failing samples : 0",parallel 3 stack,,true,,3942,433,1,1,null,603,4,34
1668584121552,64,Статус обмена,200,,parallel 4 stack,text,true,,2815,286,18,1,https://goodt-pochta-loadqa.goodt.me/api/v1/exchange-status?size=10000,64,0,48
1668584121571,102,shift-sub-type,200,,parallel 4 stack,text,true,,594,567,35,1,https://goodt-pochta-loadqa.goodt.me/api/v1/search/shift-sub-type,101,0,92
1668584121556,130,Навыки сотрудника,200,,parallel 4 stack,text,true,,833,286,34,1,https://goodt-pochta-loadqa.goodt.me/api/v1/employee-skills?size=10000,130,0,106
1668584121555,133,Атрибуты навыков сотрудника,200,,parallel 4 stack,text,true,,484,296,33,1,https://goodt-pochta-loadqa.goodt.me/api/v1/employee-skills/attribute?size=10000,133,0,58
1668584121558,136,Основные организационные подразделения ,200,,parallel 4 stack,text,true,,1960,641,33,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/main,135,0,114
1668584121621,82,Типы внешних планов,200,,parallel 4 stack,text,true,,590,571,33,1,https://goodt-pochta-loadqa.goodt.me/api/v1/search/outside-plan-types,82,0,72
1668584121568,136,Сдвиги измения причин,200,,parallel 4 stack,text,true,,661,656,32,1,https://goodt-pochta-loadqa.goodt.me/api/v1/shifts-edit-reason?size=10000,136,0,116
1668584121621,84,Поиск псевдонима,200,,parallel 4 stack,text,true,,1842,558,31,1,https://goodt-pochta-loadqa.goodt.me/api/v1/search/alias,84,0,61
1668584121631,80,mg-kpi-visibility,200,,parallel 4 stack,text,true,,531,663,30,1,https://goodt-pochta-loadqa.goodt.me/api/v1/mg-kpi-visibility/org-unit/29,80,0,54
1668584121569,149,Руководство по файлу,200,,parallel 4 stack,text,true,,932,638,27,1,https://goodt-pochta-loadqa.goodt.me/api/v1/file-manual,149,0,129
1668584121629,100,kpi категории,200,,parallel 4 stack,text,true,,529,648,26,1,https://goodt-pochta-loadqa.goodt.me/api/v1/kpi-categories,100,0,87
1668584121570,167,Поиск названия периодичности,200,,parallel 4 stack,text,true,,656,643,25,1,https://goodt-pochta-loadqa.goodt.me/api/v1/search/periodicity-names,167,0,153
1668584121624,115,Математические параметры,200,,parallel 4 stack,text,true,,690,709,24,1,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=29&outer-id=hideEmployeePositionPlanHours,115,0,93
1668584121632,112,kpi значения категорий,200,,parallel 4 stack,text,true,,529,653,23,1,https://goodt-pochta-loadqa.goodt.me/api/v1/kpi-category-values,111,0,77
1668584121572,182,Список статусов сотрудников,200,,parallel 4 stack,text,true,,818,699,22,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/employee-statuses-list?from=2022-09-01&to=2022-09-30,182,0,131
1668584121558,196,Ключ свойств объекта,200,,parallel 4 stack,text,true,,988,683,22,1,https://goodt-pochta-loadqa.goodt.me/api/v1/entity-properties-key/employee-position-keys?size=100000,196,0,176
1668584121568,198,Группы позиций,200,,parallel 4 stack,text,true,,1206,654,21,1,https://goodt-pochta-loadqa.goodt.me/api/v1/position-groups?size=100000,198,0,168
1668584121709,62,Системные свойства методов,200,,parallel 4 stack,text,true,,529,285,19,1,https://goodt-pochta-loadqa.goodt.me/api/v1/system-properties/methods,62,0,56
1668584121591,180,Типы запросов расписания,200,,parallel 4 stack,text,true,,896,575,19,1,https://goodt-pochta-loadqa.goodt.me/api/v1/search/schedule-request-types,180,0,172
1668584121557,216,Категории должностей,200,,parallel 4 stack,text,true,,1207,291,19,1,https://goodt-pochta-loadqa.goodt.me/api/v1/position-categories?size=100000,216,0,159
1668584121638,138,Математические параметры-3,200,,parallel 4 stack,text,true,,822,312,16,1,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=29&outer-id=sedUrl,138,0,127
1668584121555,221,Внешний план,200,,parallel 4 stack,text,true,,590,644,16,1,https://goodt-pochta-loadqa.goodt.me/api/v1/search/outside-plan-types,221,0,213
1668584121693,84,Математические параметры-2,200,,parallel 4 stack,text,true,,824,330,16,1,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=29&outer-id=summarizedAccountingNorm,84,0,71
1668584121708,69,fte-position-group,200,,parallel 4 stack,text,true,,529,692,14,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/fte-position-group?from=2022-09-01&level=2&method=FORECAST&to=2022-09-30,69,0,57
1668584121614,163,Дополнительные работы смены,200,,parallel 4 stack,text,true,,1137,649,14,1,https://goodt-pochta-loadqa.goodt.me/api/v1/shifts-add-work,163,0,125
1668584121638,146,Математические параметры-4,200,,parallel 4 stack,text,true,,823,318,11,1,https://goodt-pochta-loadqa.goodt.me/api/v1/math-parameters/value?org-unit-id=29&outer-id=onFreeShifts,145,0,126
1668584121688,96,/api/v1/roster-edit-conditions/timesheet-edit-conditions?org-unit-id=239050&from=2022-05-01&to=2022-05-31&org-unit-id=239050,200,,parallel 4 stack,text,true,,624,353,11,1,https://goodt-pochta-loadqa.goodt.me/api/v1/roster-edit-conditions/timesheet-edit-conditions?from=2022-09-01&to=2022-09-30&org-unit-id=29,96,0,86
1668584121687,105,/api/v1/typed-limits/check-created?orgUnitId=239050&month=2022-05-01,200,,parallel 4 stack,text,true,,476,316,9,1,https://goodt-pochta-loadqa.goodt.me/api/v1/typed-limits/check-created?month=2022-09-01&orgUnitId=29,105,0,99
1668584121662,130,server,200,,parallel 4 stack,text,true,,529,613,9,1,https://goodt-pochta-loadqa.goodt.me/api/v1/system-properties/server,130,0,123
1668584121630,203,Группа переменных положений fte,200,,parallel 4 stack,text,true,,5606,720,7,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/fte-variable-position-group?from=2022-09-01&level=3&round=1&to=2022-09-30,202,0,53
1668584121721,141,Ограничение по списку огргюнитов в kpi,200,,parallel 4 stack,text,true,,1192,289,6,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/roster-limit-kpi,141,0,55
1668584121593,271,Нарушения правил,200,,parallel 4 stack,text,true,,694,689,6,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/breaks-rules?from=2022-09-01&to=2022-09-30,270,0,147
1668584121692,213,org-units calculated,200,,parallel 4 stack,text,true,,48440,429,4,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units?size=50&sort=name%2Casc&calculated=true,212,0,76
1668584121686,220,Редактирование таблицы,500,,parallel 4 stack,text,false,,535,657,3,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/table-edit/29,220,0,57
1668584121692,220,"org-units calculated (include-date, open-after-date)",200,,parallel 4 stack,text,true,,48626,480,2,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units?include-date=2022-09-16&size=50&sort=name%2Casc&calculated=true&open-after-date=2022-09-16,219,0,50
1668584121659,24044,История часов работы оргюнитов,200,,parallel 4 stack,text,true,,10279,302,1,1,https://goodt-pochta-loadqa.goodt.me/api/v1/org-units/29/history-work-hours/2022-09-16,24044,0,113
1668584121544,29088,4g,,"Number of samples in transaction : 1, number of failing samples : 1",parallel 4 stack,,false,,141016,18795,1,1,null,29080,-4928,3700
1668584115698,39452,Запросы на бек  расписание,,"Number of samples in transaction : 22, number of failing samples : 1",parallel 4 stack,,false,,832420,25317,1,1,null,39419,-9445,4175
1668584174392,5,узнаем даты,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,0,0,1,1,null,0,0,0
1668584174399,73,Переход в ОМ,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,197,1,1,https://goodt-pochta-loadqa.goodt.me/schedule-board/30,73,0,68
1668584174473,30,/css/index.min.css,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,517046,197,1,1,https://goodt-pochta-loadqa.goodt.me/css/index.min.css,6,0,0
1668584174504,5,/auth.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,4260,187,1,1,https://goodt-pochta-loadqa.goodt.me/auth.js,5,0,0
1668584174509,57,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1775502,202,1,1,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,5,0,0
1668584174567,8,/jspm_packages/system.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,62373,203,1,1,https://goodt-pochta-loadqa.goodt.me/jspm_packages/system.js,6,0,0
1668584174575,9,/config.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,154953,189,1,1,https://goodt-pochta-loadqa.goodt.me/config.js,5,0,0
1668584174585,36,/dist/vendor-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1080026,200,1,1,https://goodt-pochta-loadqa.goodt.me/dist/vendor-build.js,5,0,0
1668584174622,4,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,191,1,1,https://goodt-pochta-loadqa.goodt.me/favicon.ico,4,0,0
1668584174627,60,/dist/app-build.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1895884,197,1,1,https://goodt-pochta-loadqa.goodt.me/dist/app-build.js,6,0,0
1668584174688,5,/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,20276,240,1,1,https://goodt-pochta-loadqa.goodt.me/jspm_packages/npm/webcomponents.js@0.7.24/HTMLImports.min.js,5,0,0
1668584174694,48,/dist/view-bundled.html,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,1775502,202,1,1,https://goodt-pochta-loadqa.goodt.me/dist/view-bundled.html,6,0,0
1668584174743,7,/locales/ru/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,136125,207,1,1,https://goodt-pochta-loadqa.goodt.me/locales/ru/translation.json,5,0,0
1668584174751,6,/locales/en/translation.json,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,115130,207,1,1,https://goodt-pochta-loadqa.goodt.me/locales/en/translation.json,5,0,0
1668584174758,6,/node_modules/material-design-lite/material.min.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,62822,229,1,1,https://goodt-pochta-loadqa.goodt.me/node_modules/material-design-lite/material.min.js,5,0,0
1668584174764,6,/fonts/material-icons.woff,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,61079,205,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/material-icons.woff,5,0,0
1668584174770,7,/packages/slim/slim.amd.js,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,126686,205,1,1,https://goodt-pochta-loadqa.goodt.me/packages/slim/slim.amd.js,5,0,0
1668584174778,3,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,191,1,1,https://goodt-pochta-loadqa.goodt.me/favicon.ico,3,0,0
1668584174782,3,/favicon.ico,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,2121,191,1,1,https://goodt-pochta-loadqa.goodt.me/favicon.ico,3,0,0
1668584174786,11,/fonts/materialdesignicons-webfont.woff2?v=5.9.55,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,320290,228,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/materialdesignicons-webfont.woff2?v=5.9.55,5,0,0
1668584174797,8,/fonts/Roboto-Regular.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,126376,204,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-Regular.ttf,6,0,0
1668584174805,7,/fonts/Roboto-Medium.ttf,200,OK,от 11/11 Рабочий просмотра расписания - перегиб-ThreadStarter 1-1,text,true,,127792,203,1,1,https://goodt-pochta-loadqa.goodt.me/fonts/Roboto-Medium.ttf,6,0,0
